,area,month,state,aqi_value
7144,Rohtak,2022-09,Haryana,85.33333333333333
7145,Rohtak,2022-10,Haryana,136.12
7146,Rohtak,2022-11,Haryana,224.75862068965517
7147,Rohtak,2022-12,Haryana,193.2
7148,Rohtak,2023-01,Haryana,176.75862068965517
7149,Rohtak,2023-02,Haryana,117.96296296296296
7150,Rohtak,2023-03,Haryana,78.74193548387096
7151,Rohtak,2023-04,Haryana,112.06666666666666
7152,Rohtak,2023-05,Haryana,127.54838709677419
7153,Rohtak,2023-06,Haryana,78.77777777777777
7154,Rohtak,2023-07,Haryana,58.035714285714285
7155,Rohtak,2023-08,Haryana,60.7
7156,Rohtak,2023-09,Haryana,70.53846153846153
7157,Rohtak,2023-10,Haryana,169.51612903225808
7158,Rohtak,2023-11,Haryana,315.4
7159,Rohtak,2023-12,Haryana,233.06451612903226
7160,Rohtak,2024-01,Haryana,214.29032258064515
7161,Rohtak,2024-02,Haryana,104.85714285714286
7162,Rohtak,2024-03,Haryana,120.66666666666667
7163,Rohtak,2024-04,Haryana,130.8
7164,Rohtak,2024-05,Haryana,160.1
7165,Rohtak,2024-06,Haryana,223.7
7166,Rohtak,2024-07,Haryana,95.64285714285714
7167,Rohtak,2024-08,Haryana,57.096774193548384
7168,Rohtak,2024-09,Haryana,75.42857142857143
7169,Rohtak,2024-10,Haryana,128.13793103448276
7170,Rohtak,2024-11,Haryana,249.6
7171,Rohtak,2024-12,Haryana,197.2258064516129
7172,Rohtak,2025-01,Haryana,178.11111111111111
7173,Rourkela,2022-11,Odisha,250.0
7174,Rourkela,2022-12,Odisha,223.07407407407408
7175,Rourkela,2023-01,Odisha,199.20689655172413
7176,Rourkela,2023-02,Odisha,167.42857142857142
7177,Rourkela,2023-03,Odisha,186.8709677419355
7178,Rourkela,2023-04,Odisha,163.56666666666666
7179,Rourkela,2023-05,Odisha,112.2258064516129
7180,Rourkela,2023-06,Odisha,103.85714285714286
7181,Rourkela,2023-07,Odisha,61.87096774193548
7182,Rourkela,2023-08,Odisha,79.79310344827586
7183,Rourkela,2023-09,Odisha,71.89655172413794
7184,Rourkela,2023-10,Odisha,87.06451612903226
7185,Rourkela,2023-11,Odisha,144.2
7186,Rourkela,2023-12,Odisha,162.96774193548387
7187,Rourkela,2024-01,Odisha,160.6451612903226
7188,Rourkela,2024-02,Odisha,145.0344827586207
7189,Rourkela,2024-03,Odisha,127.06451612903226
7190,Rourkela,2024-04,Odisha,150.13793103448276
7191,Rourkela,2024-05,Odisha,115.12903225806451
7192,Rourkela,2024-06,Odisha,102.0
7193,Rourkela,2024-07,Odisha,53.935483870967744
7194,Rourkela,2024-08,Odisha,53.903225806451616
7195,Rourkela,2024-09,Odisha,63.833333333333336
7196,Rourkela,2024-10,Odisha,94.38709677419355
7197,Rourkela,2024-11,Odisha,160.83333333333334
7198,Rourkela,2024-12,Odisha,146.33333333333334
7199,Rourkela,2025-01,Odisha,209.9
7200,Rourkela,2025-02,Odisha,156.46428571428572
7201,Rourkela,2025-03,Odisha,159.1290322580645
7202,Rourkela,2025-04,Odisha,146.53333333333333
7203,Rupnagar,2022-04,Punjab,118.85714285714286
7204,Rupnagar,2022-05,Punjab,94.16129032258064
7205,Rupnagar,2022-06,Punjab,95.71428571428571
7206,Rupnagar,2022-07,Punjab,69.84615384615384
7207,Rupnagar,2022-08,Punjab,77.75
7208,Rupnagar,2022-09,Punjab,85.33333333333333
7209,Rupnagar,2022-10,Punjab,125.58620689655173
7210,Rupnagar,2022-11,Punjab,147.82758620689654
7211,Rupnagar,2022-12,Punjab,140.21428571428572
7212,Rupnagar,2023-01,Punjab,186.83333333333334
7213,Rupnagar,2023-02,Punjab,150.40740740740742
7214,Rupnagar,2023-03,Punjab,92.17241379310344
7215,Rupnagar,2023-04,Punjab,129.44444444444446
7216,Rupnagar,2023-05,Punjab,136.44827586206895
7217,Rupnagar,2023-06,Punjab,119.04545454545455
7218,Rupnagar,2023-07,Punjab,114.03846153846153
7219,Rupnagar,2023-08,Punjab,113.56
7220,Rupnagar,2023-09,Punjab,123.43478260869566
7221,Rupnagar,2023-10,Punjab,140.3
7222,Rupnagar,2023-11,Punjab,193.75
7223,Rupnagar,2023-12,Punjab,204.20689655172413
7224,Rupnagar,2024-01,Punjab,185.41379310344828
7225,Rupnagar,2024-02,Punjab,119.35714285714286
7226,Rupnagar,2024-03,Punjab,190.1153846153846
7227,Rupnagar,2024-04,Punjab,86.5
7228,Rupnagar,2024-05,Punjab,161.56666666666666
7229,Rupnagar,2024-06,Punjab,134.0
7230,Rupnagar,2024-07,Punjab,104.8
7231,Rupnagar,2024-08,Punjab,85.72413793103448
7232,Rupnagar,2024-09,Punjab,86.5
7233,Rupnagar,2024-10,Punjab,112.66666666666667
7234,Rupnagar,2024-11,Punjab,159.55172413793105
7235,Rupnagar,2024-12,Punjab,125.61290322580645
7236,Rupnagar,2025-01,Punjab,153.32
7237,Rupnagar,2025-02,Punjab,125.72222222222223
7238,Rupnagar,2025-03,Punjab,85.8
7239,Rupnagar,2025-04,Punjab,85.23809523809524
7240,Sagar,2022-04,Madhya Pradesh,95.0
7241,Sagar,2022-05,Madhya Pradesh,101.875
7242,Sagar,2022-06,Madhya Pradesh,93.42857142857143
7243,Sagar,2022-07,Madhya Pradesh,53.56
7244,Sagar,2022-08,Madhya Pradesh,56.47826086956522
7245,Sagar,2022-09,Madhya Pradesh,55.11538461538461
7246,Sagar,2022-10,Madhya Pradesh,64.3076923076923
7247,Sagar,2022-11,Madhya Pradesh,110.76666666666667
7248,Sagar,2022-12,Madhya Pradesh,115.96774193548387
7249,Sagar,2023-01,Madhya Pradesh,117.06896551724138
7250,Sagar,2023-02,Madhya Pradesh,81.53571428571429
7251,Sagar,2023-03,Madhya Pradesh,82.38709677419355
7252,Sagar,2023-04,Madhya Pradesh,105.96428571428571
7253,Sagar,2023-05,Madhya Pradesh,103.70967741935483
7254,Sagar,2023-06,Madhya Pradesh,78.36666666666666
7255,Sagar,2023-07,Madhya Pradesh,43.793103448275865
7256,Sagar,2023-08,Madhya Pradesh,64.41935483870968
7257,Sagar,2023-09,Madhya Pradesh,59.266666666666666
7258,Sagar,2023-10,Madhya Pradesh,96.66666666666667
7259,Sagar,2023-11,Madhya Pradesh,137.43333333333334
7260,Sagar,2023-12,Madhya Pradesh,110.96774193548387
7261,Sagar,2024-01,Madhya Pradesh,116.06451612903226
7262,Sagar,2024-02,Madhya Pradesh,93.41379310344827
7263,Sagar,2024-03,Madhya Pradesh,80.35483870967742
7264,Sagar,2024-04,Madhya Pradesh,81.56666666666666
7265,Sagar,2024-05,Madhya Pradesh,118.6774193548387
7266,Sagar,2024-06,Madhya Pradesh,96.23333333333333
7267,Sagar,2024-07,Madhya Pradesh,53.54838709677419
7268,Sagar,2024-08,Madhya Pradesh,53.935483870967744
7269,Sagar,2024-09,Madhya Pradesh,54.766666666666666
7270,Sagar,2024-10,Madhya Pradesh,103.09677419354838
7271,Sagar,2024-11,Madhya Pradesh,150.06666666666666
7272,Sagar,2024-12,Madhya Pradesh,150.61290322580646
7273,Sagar,2025-01,Madhya Pradesh,129.51724137931035
7274,Sagar,2025-02,Madhya Pradesh,88.96428571428571
7275,Sagar,2025-03,Madhya Pradesh,73.25806451612904
7276,Sagar,2025-04,Madhya Pradesh,73.16666666666667
7277,Saharsa,2022-04,Bihar,199.875
7278,Saharsa,2022-05,Bihar,149.8125
7279,Saharsa,2022-06,Bihar,174.5
7280,Saharsa,2022-07,Bihar,121.45
7281,Saharsa,2022-08,Bihar,143.3181818181818
7282,Saharsa,2022-09,Bihar,117.4
7283,Saharsa,2022-10,Bihar,144.34615384615384
7284,Saharsa,2022-11,Bihar,316.9130434782609
7285,Saharsa,2022-12,Bihar,364.9
7286,Saharsa,2023-01,Bihar,362.45454545454544
7287,Saharsa,2023-02,Bihar,312.18518518518516
7288,Saharsa,2023-03,Bihar,226.68965517241378
7289,Saharsa,2023-04,Bihar,194.88888888888889
7290,Saharsa,2023-05,Bihar,147.68965517241378
7291,Saharsa,2023-06,Bihar,154.86363636363637
7292,Saharsa,2023-07,Bihar,93.55172413793103
7293,Saharsa,2023-08,Bihar,106.73076923076923
7294,Saharsa,2023-09,Bihar,88.34615384615384
7295,Saharsa,2023-10,Bihar,98.11111111111111
7296,Saharsa,2023-11,Bihar,242.69230769230768
7297,Saharsa,2023-12,Bihar,311.03333333333336
7298,Saharsa,2024-01,Bihar,335.2413793103448
7299,Saharsa,2024-02,Bihar,197.88
7300,Saharsa,2024-03,Bihar,111.0
7301,Saharsa,2024-04,Bihar,136.30769230769232
7302,Saharsa,2024-05,Bihar,87.22222222222223
7303,Saharsa,2024-06,Bihar,71.625
7304,Saharsa,2024-07,Bihar,70.31818181818181
7305,Saharsa,2024-08,Bihar,58.0
7306,Saharsa,2024-09,Bihar,55.607142857142854
7307,Saharsa,2024-10,Bihar,81.43333333333334
7308,Saharsa,2024-11,Bihar,218.10714285714286
7309,Saharsa,2024-12,Bihar,208.11111111111111
7310,Saharsa,2025-01,Bihar,147.39285714285714
7311,Saharsa,2025-02,Bihar,155.92592592592592
7312,Saharsa,2025-03,Bihar,103.57692307692308
7313,Saharsa,2025-04,Bihar,108.05263157894737
7314,Salem,2022-09,Tamil Nadu,53.083333333333336
7315,Salem,2022-10,Tamil Nadu,126.33333333333333
7316,Salem,2022-11,Tamil Nadu,70.68181818181819
7317,Salem,2022-12,Tamil Nadu,79.3
7318,Salem,2023-01,Tamil Nadu,85.66666666666667
7319,Salem,2023-02,Tamil Nadu,97.07142857142857
7320,Salem,2023-03,Tamil Nadu,77.625
7321,Salem,2023-04,Tamil Nadu,86.71428571428571
7322,Salem,2023-05,Tamil Nadu,76.1
7323,Salem,2023-06,Tamil Nadu,90.83333333333333
7324,Salem,2023-07,Tamil Nadu,65.06666666666666
7325,Salem,2023-08,Tamil Nadu,63.81818181818182
7326,Salem,2023-09,Tamil Nadu,47.1
7327,Salem,2023-10,Tamil Nadu,72.6842105263158
7328,Salem,2023-11,Tamil Nadu,78.05
7329,Salem,2023-12,Tamil Nadu,93.31818181818181
7330,Salem,2024-01,Tamil Nadu,85.0952380952381
7331,Salem,2024-02,Tamil Nadu,68.29411764705883
7332,Salem,2024-03,Tamil Nadu,77.0
7333,Salem,2024-04,Tamil Nadu,96.7
7334,Salem,2024-05,Tamil Nadu,93.0
7335,Salem,2024-06,Tamil Nadu,82.33333333333333
7336,Salem,2024-08,Tamil Nadu,45.42857142857143
7337,Salem,2024-09,Tamil Nadu,43.75
7338,Salem,2024-10,Tamil Nadu,57.851851851851855
7339,Salem,2024-11,Tamil Nadu,66.9
7340,Salem,2024-12,Tamil Nadu,59.63636363636363
7341,Salem,2025-01,Tamil Nadu,100.9090909090909
7342,Salem,2025-02,Tamil Nadu,86.14285714285714
7343,Salem,2025-03,Tamil Nadu,58.12
7344,Salem,2025-04,Tamil Nadu,58.84
7345,Samastipur,2022-04,Bihar,268.14285714285717
7346,Samastipur,2022-05,Bihar,163.92
7347,Samastipur,2022-06,Bihar,184.8
7348,Samastipur,2022-07,Bihar,122.66666666666667
7349,Samastipur,2022-08,Bihar,125.66666666666667
7350,Samastipur,2022-09,Bihar,106.32
7351,Samastipur,2022-10,Bihar,164.48
7352,Samastipur,2022-11,Bihar,303.5
7353,Samastipur,2022-12,Bihar,369.80645161290323
7354,Samastipur,2023-01,Bihar,345.9655172413793
7355,Samastipur,2023-02,Bihar,301.07142857142856
7356,Samastipur,2023-03,Bihar,226.1290322580645
7357,Samastipur,2023-04,Bihar,231.25
7358,Samastipur,2023-05,Bihar,173.55555555555554
7359,Samastipur,2023-06,Bihar,146.875
7360,Samastipur,2023-07,Bihar,96.76
7361,Samastipur,2023-08,Bihar,79.88461538461539
7362,Samastipur,2023-09,Bihar,80.76190476190476
7363,Samastipur,2023-10,Bihar,113.44
7364,Samastipur,2023-11,Bihar,248.0
7365,Samastipur,2023-12,Bihar,152.94117647058823
7366,Samastipur,2024-01,Bihar,179.08
7367,Samastipur,2024-02,Bihar,193.0
7368,Samastipur,2024-03,Bihar,110.36
7369,Samastipur,2024-04,Bihar,144.3913043478261
7370,Samastipur,2024-05,Bihar,107.1875
7371,Samastipur,2024-06,Bihar,85.5625
7372,Samastipur,2024-07,Bihar,106.68
7373,Samastipur,2024-08,Bihar,112.95652173913044
7374,Samastipur,2024-09,Bihar,99.04166666666667
7375,Samastipur,2024-10,Bihar,101.70370370370371
7376,Samastipur,2024-11,Bihar,209.45833333333334
7377,Samastipur,2024-12,Bihar,138.96666666666667
7378,Samastipur,2025-01,Bihar,134.17391304347825
7379,Samastipur,2025-02,Bihar,83.63636363636364
7380,Samastipur,2025-03,Bihar,182.0
7381,Samastipur,2025-04,Bihar,98.12
7382,Sangli,2023-06,Maharashtra,46.1764705882353
7383,Sangli,2023-07,Maharashtra,27.580645161290324
7384,Sangli,2023-08,Maharashtra,36.03333333333333
7385,Sangli,2023-09,Maharashtra,31.166666666666668
7386,Sangli,2023-10,Maharashtra,96.07142857142857
7387,Sangli,2023-11,Maharashtra,113.72413793103448
7388,Sangli,2023-12,Maharashtra,119.6
7389,Sangli,2024-01,Maharashtra,139.9
7390,Sangli,2024-02,Maharashtra,151.07407407407408
7391,Sangli,2024-03,Maharashtra,105.83333333333333
7392,Sangli,2024-04,Maharashtra,113.4
7393,Sangli,2024-05,Maharashtra,89.48
7394,Sangli,2024-06,Maharashtra,36.82142857142857
7395,Sangli,2024-07,Maharashtra,33.76923076923077
7396,Sangli,2024-08,Maharashtra,34.111111111111114
7397,Sangli,2024-09,Maharashtra,46.53846153846154
7398,Sangli,2024-10,Maharashtra,60.52
7399,Sangli,2024-11,Maharashtra,109.67857142857143
7400,Sangli,2024-12,Maharashtra,84.25925925925925
7401,Sangli,2025-01,Maharashtra,130.67857142857142
7402,Sangli,2025-02,Maharashtra,133.37037037037038
7403,Sangli,2025-03,Maharashtra,113.65217391304348
7404,Sangli,2025-04,Maharashtra,98.1304347826087
7405,Sasaram,2022-04,Bihar,197.8695652173913
7406,Sasaram,2022-05,Bihar,176.35714285714286
7407,Sasaram,2022-06,Bihar,124.0
7408,Sasaram,2022-07,Bihar,64.86666666666666
7409,Sasaram,2022-08,Bihar,61.25
7410,Sasaram,2022-09,Bihar,61.76
7411,Sasaram,2022-10,Bihar,101.15384615384616
7412,Sasaram,2022-11,Bihar,184.42857142857142
7413,Sasaram,2022-12,Bihar,294.06666666666666
7414,Sasaram,2023-01,Bihar,307.3703703703704
7415,Sasaram,2023-02,Bihar,134.1153846153846
7416,Sasaram,2023-03,Bihar,108.79166666666667
7417,Sasaram,2023-04,Bihar,210.73333333333332
7418,Sasaram,2023-05,Bihar,212.16666666666666
7419,Sasaram,2023-06,Bihar,86.15384615384616
7420,Sasaram,2023-07,Bihar,32.27272727272727
7421,Sasaram,2023-08,Bihar,95.46153846153847
7422,Sasaram,2023-09,Bihar,64.88235294117646
7423,Sasaram,2023-10,Bihar,69.30434782608695
7424,Sasaram,2023-11,Bihar,140.55172413793105
7425,Sasaram,2023-12,Bihar,173.36666666666667
7426,Sasaram,2024-01,Bihar,218.60714285714286
7427,Sasaram,2024-02,Bihar,99.8
7428,Sasaram,2024-03,Bihar,105.51851851851852
7429,Sasaram,2024-04,Bihar,106.17857142857143
7430,Sasaram,2024-05,Bihar,88.47826086956522
7431,Sasaram,2024-06,Bihar,101.77777777777777
7432,Sasaram,2024-07,Bihar,63.708333333333336
7433,Sasaram,2024-08,Bihar,34.148148148148145
7434,Sasaram,2024-09,Bihar,37.55555555555556
7435,Sasaram,2024-10,Bihar,57.56666666666667
7436,Sasaram,2024-11,Bihar,175.43333333333334
7437,Sasaram,2024-12,Bihar,194.48387096774192
7438,Sasaram,2025-01,Bihar,153.96
7439,Sasaram,2025-02,Bihar,189.625
7440,Sasaram,2025-03,Bihar,155.63333333333333
7441,Sasaram,2025-04,Bihar,151.03703703703704
7442,Satna,2022-04,Madhya Pradesh,64.32142857142857
7443,Satna,2022-05,Madhya Pradesh,75.16666666666667
7444,Satna,2022-06,Madhya Pradesh,66.93333333333334
7445,Satna,2022-07,Madhya Pradesh,44.903225806451616
7446,Satna,2022-08,Madhya Pradesh,41.064516129032256
7447,Satna,2022-09,Madhya Pradesh,33.166666666666664
7448,Satna,2022-10,Madhya Pradesh,43.83870967741935
7449,Satna,2022-11,Madhya Pradesh,58.13333333333333
7450,Satna,2022-12,Madhya Pradesh,72.58064516129032
7451,Satna,2023-01,Madhya Pradesh,67.36666666666666
7452,Satna,2023-02,Madhya Pradesh,113.46153846153847
7453,Satna,2023-03,Madhya Pradesh,111.4
7454,Satna,2023-04,Madhya Pradesh,132.24137931034483
7455,Satna,2023-05,Madhya Pradesh,99.24137931034483
7456,Satna,2023-06,Madhya Pradesh,90.34615384615384
7457,Satna,2023-07,Madhya Pradesh,71.96774193548387
7458,Satna,2023-08,Madhya Pradesh,83.42307692307692
7459,Satna,2023-09,Madhya Pradesh,97.85714285714286
7460,Satna,2023-10,Madhya Pradesh,177.09677419354838
7461,Satna,2023-11,Madhya Pradesh,147.22222222222223
7462,Satna,2023-12,Madhya Pradesh,73.76923076923077
7463,Satna,2024-01,Madhya Pradesh,70.16129032258064
7464,Satna,2024-02,Madhya Pradesh,68.21428571428571
7465,Satna,2024-03,Madhya Pradesh,80.79310344827586
7466,Satna,2024-04,Madhya Pradesh,79.92592592592592
7467,Satna,2024-05,Madhya Pradesh,65.96551724137932
7468,Satna,2024-06,Madhya Pradesh,53.36666666666667
7469,Satna,2024-07,Madhya Pradesh,46.357142857142854
7470,Satna,2024-08,Madhya Pradesh,54.37931034482759
7471,Satna,2024-09,Madhya Pradesh,63.8
7472,Satna,2024-10,Madhya Pradesh,62.516129032258064
7473,Satna,2024-11,Madhya Pradesh,74.14285714285714
7474,Satna,2024-12,Madhya Pradesh,69.16666666666667
7475,Satna,2025-01,Madhya Pradesh,70.0
7476,Satna,2025-02,Madhya Pradesh,62.714285714285715
7477,Satna,2025-03,Madhya Pradesh,71.65517241379311
7478,Satna,2025-04,Madhya Pradesh,55.0
7479,Sawai Madhopur,2023-03,Rajasthan,109.44444444444444
7480,Sawai Madhopur,2023-04,Rajasthan,104.28
7481,Sawai Madhopur,2023-05,Rajasthan,90.08333333333333
7482,Sawai Madhopur,2023-06,Rajasthan,100.38461538461539
7483,Sawai Madhopur,2023-07,Rajasthan,80.53333333333333
7484,Sawai Madhopur,2023-08,Rajasthan,89.62068965517241
7485,Sawai Madhopur,2023-09,Rajasthan,61.57692307692308
7486,Sawai Madhopur,2023-10,Rajasthan,103.33333333333333
7487,Sawai Madhopur,2023-11,Rajasthan,198.9
7488,Sawai Madhopur,2023-12,Rajasthan,154.67741935483872
7489,Sawai Madhopur,2024-01,Rajasthan,149.63333333333333
7490,Sawai Madhopur,2024-02,Rajasthan,106.92592592592592
7491,Sawai Madhopur,2024-03,Rajasthan,115.3225806451613
7492,Sawai Madhopur,2024-04,Rajasthan,115.5
7493,Sawai Madhopur,2024-05,Rajasthan,154.11111111111111
7494,Sawai Madhopur,2024-06,Rajasthan,117.79310344827586
7495,Sawai Madhopur,2024-07,Rajasthan,60.869565217391305
7496,Sawai Madhopur,2024-08,Rajasthan,57.45454545454545
7497,Sawai Madhopur,2024-09,Rajasthan,85.92592592592592
7498,Sawai Madhopur,2024-10,Rajasthan,104.70967741935483
7499,Sawai Madhopur,2024-11,Rajasthan,196.31034482758622
7500,Sawai Madhopur,2024-12,Rajasthan,130.8709677419355
7501,Sawai Madhopur,2025-01,Rajasthan,103.13333333333334
7502,Sawai Madhopur,2025-02,Rajasthan,160.95833333333334
7503,Sawai Madhopur,2025-03,Rajasthan,141.2258064516129
7504,Sawai Madhopur,2025-04,Rajasthan,185.60714285714286
7505,Shillong,2022-04,Meghalaya,55.04761904761905
7506,Shillong,2022-05,Meghalaya,41.370370370370374
7507,Shillong,2022-06,Meghalaya,35.3
7508,Shillong,2022-07,Meghalaya,28.071428571428573
7509,Shillong,2022-08,Meghalaya,24.838709677419356
7510,Shillong,2022-09,Meghalaya,28.266666666666666
7511,Shillong,2022-10,Meghalaya,26.7
7512,Shillong,2022-11,Meghalaya,30.533333333333335
7513,Shillong,2022-12,Meghalaya,66.87096774193549
7514,Shillong,2023-01,Meghalaya,101.8
7515,Shillong,2023-02,Meghalaya,133.8148148148148
7516,Shillong,2023-03,Meghalaya,115.96551724137932
7517,Shillong,2023-04,Meghalaya,99.37931034482759
7518,Shillong,2023-05,Meghalaya,55.310344827586206
7519,Shillong,2023-06,Meghalaya,67.85185185185185
7520,Shillong,2023-07,Meghalaya,22.666666666666668
7521,Shillong,2023-08,Meghalaya,31.838709677419356
7522,Shillong,2023-09,Meghalaya,36.03333333333333
7523,Shillong,2023-10,Meghalaya,45.74193548387097
7524,Shillong,2023-11,Meghalaya,65.13333333333334
7525,Shillong,2023-12,Meghalaya,60.0
7526,Shillong,2024-01,Meghalaya,72.41935483870968
7527,Shillong,2024-02,Meghalaya,108.55555555555556
7528,Shillong,2024-03,Meghalaya,106.29032258064517
7529,Shillong,2024-04,Meghalaya,119.32
7530,Shillong,2024-05,Meghalaya,67.85714285714286
7531,Shillong,2024-06,Meghalaya,36.0
7532,Shillong,2024-07,Meghalaya,36.5625
7533,Shillong,2024-08,Meghalaya,36.0
7534,Shillong,2024-09,Meghalaya,21.75
7535,Shillong,2024-10,Meghalaya,36.857142857142854
7536,Shillong,2024-11,Meghalaya,37.8
7537,Shillong,2024-12,Meghalaya,50.4
7538,Shillong,2025-01,Meghalaya,112.11111111111111
7539,Shillong,2025-02,Meghalaya,57.833333333333336
7540,Shillong,2025-03,Meghalaya,105.74074074074075
7541,Shillong,2025-04,Meghalaya,79.67857142857143
7542,Shivamogga,2022-04,Karnataka,61.93103448275862
7543,Shivamogga,2022-05,Karnataka,56.6551724137931
7544,Shivamogga,2022-06,Karnataka,53.857142857142854
7545,Shivamogga,2022-07,Karnataka,47.46666666666667
7546,Shivamogga,2022-08,Karnataka,45.645161290322584
7547,Shivamogga,2022-09,Karnataka,47.56666666666667
7548,Shivamogga,2022-10,Karnataka,56.74193548387097
7549,Shivamogga,2022-11,Karnataka,59.766666666666666
7550,Shivamogga,2022-12,Karnataka,52.63333333333333
7551,Shivamogga,2023-01,Karnataka,46.774193548387096
7552,Shivamogga,2023-02,Karnataka,62.535714285714285
7553,Shivamogga,2023-03,Karnataka,56.41935483870968
7554,Shivamogga,2023-04,Karnataka,56.55172413793103
7555,Shivamogga,2023-05,Karnataka,57.13793103448276
7556,Shivamogga,2023-06,Karnataka,60.06896551724138
7557,Shivamogga,2023-07,Karnataka,49.535714285714285
7558,Shivamogga,2023-08,Karnataka,56.03225806451613
7559,Shivamogga,2023-09,Karnataka,55.333333333333336
7560,Shivamogga,2023-10,Karnataka,54.892857142857146
7561,Shivamogga,2023-11,Karnataka,56.333333333333336
7562,Shivamogga,2023-12,Karnataka,59.666666666666664
7563,Shivamogga,2024-01,Karnataka,64.3225806451613
7564,Shivamogga,2024-02,Karnataka,66.0
7565,Shivamogga,2024-03,Karnataka,65.70967741935483
7566,Shivamogga,2024-04,Karnataka,63.733333333333334
7567,Shivamogga,2024-05,Karnataka,58.45161290322581
7568,Shivamogga,2024-06,Karnataka,54.3
7569,Shivamogga,2024-07,Karnataka,43.9
7570,Shivamogga,2024-08,Karnataka,43.2962962962963
7571,Shivamogga,2024-09,Karnataka,47.142857142857146
7572,Shivamogga,2024-10,Karnataka,43.516129032258064
7573,Shivamogga,2024-11,Karnataka,54.73076923076923
7574,Shivamogga,2024-12,Karnataka,50.74193548387097
7575,Shivamogga,2025-01,Karnataka,51.96551724137931
7576,Shivamogga,2025-02,Karnataka,58.84
7577,Shivamogga,2025-03,Karnataka,56.916666666666664
7578,Shivamogga,2025-04,Karnataka,50.266666666666666
7579,Sikar,2023-03,Rajasthan,122.6842105263158
7580,Sikar,2023-04,Rajasthan,142.16666666666666
7581,Sikar,2023-05,Rajasthan,129.42857142857142
7582,Sikar,2023-06,Rajasthan,98.64285714285714
7583,Sikar,2023-07,Rajasthan,69.96666666666667
7584,Sikar,2023-08,Rajasthan,103.5
7585,Sikar,2023-09,Rajasthan,83.71428571428571
7586,Sikar,2023-10,Rajasthan,123.64516129032258
7587,Sikar,2023-11,Rajasthan,247.23333333333332
7588,Sikar,2023-12,Rajasthan,216.1290322580645
7589,Sikar,2024-01,Rajasthan,238.43333333333334
7590,Sikar,2024-02,Rajasthan,139.80769230769232
7591,Sikar,2024-03,Rajasthan,124.53333333333333
7592,Sikar,2024-04,Rajasthan,139.56666666666666
7593,Sikar,2024-05,Rajasthan,150.75862068965517
7594,Sikar,2024-06,Rajasthan,129.3793103448276
7595,Sikar,2024-07,Rajasthan,63.57142857142857
7596,Sikar,2024-08,Rajasthan,49.833333333333336
7597,Sikar,2024-09,Rajasthan,62.285714285714285
7598,Sikar,2024-10,Rajasthan,140.6451612903226
7599,Sikar,2024-11,Rajasthan,223.0344827586207
7600,Sikar,2024-12,Rajasthan,201.70967741935485
7601,Sikar,2025-01,Rajasthan,191.16666666666666
7602,Sikar,2025-02,Rajasthan,139.25
7603,Sikar,2025-03,Rajasthan,116.19354838709677
7604,Sikar,2025-04,Rajasthan,143.0
7605,Silchar,2023-03,Assam,43.78947368421053
7606,Silchar,2023-04,Assam,49.17857142857143
7607,Silchar,2023-05,Assam,37.833333333333336
7608,Silchar,2023-06,Assam,29.0
7609,Silchar,2023-07,Assam,33.58064516129032
7610,Silchar,2023-08,Assam,32.96666666666667
7611,Silchar,2023-09,Assam,32.17857142857143
7612,Silchar,2023-10,Assam,34.310344827586206
7613,Silchar,2023-11,Assam,38.233333333333334
7614,Silchar,2023-12,Assam,37.93333333333333
7615,Silchar,2024-01,Assam,49.2962962962963
7616,Silchar,2024-02,Assam,50.38461538461539
7617,Silchar,2024-03,Assam,53.41935483870968
7618,Silchar,2024-04,Assam,50.827586206896555
7619,Silchar,2024-05,Assam,54.96551724137931
7620,Silchar,2024-06,Assam,48.166666666666664
7621,Silchar,2024-07,Assam,50.12903225806452
7622,Silchar,2024-08,Assam,53.10344827586207
7623,Silchar,2024-09,Assam,52.310344827586206
7624,Silchar,2024-10,Assam,54.56666666666667
7625,Silchar,2024-11,Assam,53.13333333333333
7626,Silchar,2024-12,Assam,57.54838709677419
7627,Silchar,2025-01,Assam,61.77777777777778
7628,Silchar,2025-02,Assam,67.18518518518519
7629,Silchar,2025-03,Assam,58.03703703703704
7630,Silchar,2025-04,Assam,51.56666666666667
7631,Siliguri,2022-04,West Bengal,69.77777777777777
7632,Siliguri,2022-05,West Bengal,65.65384615384616
7633,Siliguri,2022-06,West Bengal,40.44827586206897
7634,Siliguri,2022-07,West Bengal,41.130434782608695
7635,Siliguri,2022-08,West Bengal,45.8
7636,Siliguri,2022-09,West Bengal,47.148148148148145
7637,Siliguri,2022-10,West Bengal,63.516129032258064
7638,Siliguri,2022-11,West Bengal,109.43333333333334
7639,Siliguri,2022-12,West Bengal,162.03225806451613
7640,Siliguri,2023-01,West Bengal,180.2258064516129
7641,Siliguri,2023-02,West Bengal,130.56521739130434
7642,Siliguri,2023-03,West Bengal,96.8
7643,Siliguri,2023-04,West Bengal,86.48275862068965
7644,Siliguri,2023-05,West Bengal,63.724137931034484
7645,Siliguri,2023-06,West Bengal,48.0
7646,Siliguri,2023-07,West Bengal,38.12903225806452
7647,Siliguri,2023-08,West Bengal,47.38709677419355
7648,Siliguri,2023-09,West Bengal,48.1
7649,Siliguri,2023-10,West Bengal,56.83870967741935
7650,Siliguri,2023-11,West Bengal,88.2
7651,Siliguri,2023-12,West Bengal,98.0
7652,Siliguri,2024-01,West Bengal,146.53846153846155
7653,Siliguri,2024-02,West Bengal,139.53571428571428
